119635,96,27,抽出の追加
119636,97,27,カスタムボタン追加
119637,98,27,診断を追加
119638,99,27,薬の追加
119639,100,27,来院者の追加
119640,101,27,来院者・ノートの追加
119641,102,27,施術院の追加
119642,103,27,フィールドの追加
119643,104,27,Apache 設定への要点を追加
119644,105,27,グループの追加
119645,106,27,ICDコードの追加
119646,107,27,免疫を追加
119647,108,27,追加は許可されていません！
119648,109,27,問題の追加
119649,110,27,追跡するためにアイテムを追加します。
119650,111,27,言語の追加
119651,112,27,新規追加
119652,113,27,新規追加
119653,114,27,新規カテゴリの追加 
119654,115,27,Apache 設定へ新規認証局を追加
119655,116,27,新規コンポーネント追加
119656,117,27,新規コンポーネント追加
119657,118,27,新規グループ追加
119658,119,27,新規問題を追加
119659,120,27,新規ロット及び課金の追加
119660,121,27,新規ノート追加
119661,122,27,新規ノート追加
119662,123,27,新規パートナーの追加
119663,124,27,新規患者の追加
119664,125,27,ノート追加
119665,126,27,患者レコードの追加
119666,127,27,処方箋を追加
119667,128,27,手順を追加
119668,129,27,提供者番号を追加します。
119669,130,27,リハビリを追加
119670,131,27,ルール追加
119671,132,27,追加
119672,133,27,薬リストの追加
119673,134,27,トップレベル追加
119674,135,27,課金決裁追加
119675,136,27,ユーザー追加
119676,137,27,グループへユーザー追加
119677,138,27,追加/編集ERX
119678,139,27,決済の追加/編集
119679,140,27,追加済み
119680,141,27,基本データの追加は認証されていません
119681,142,27,アイテムのトラック追加に失敗
119682,143,27,アディソン症候群
119683,144,27,アディソン症候群
119684,145,27,追加属性
119685,146,27,追加の診断：
119686,147,27,履歴の追加
119687,148,27,履歴ノートの追加
119688,149,27,情報の追加
119689,150,27,ラボの追加
119690,151,27,ノートの追加
119691,152,27,該当結果または該当についての追加
119692,153,27,ノートの追加
119693,154,27,ノートの追加 
119694,155,27,レントゲンノートの追加
119695,156,27,さらに、対応する米国SNOMED拡張パッケージにはインターナショナル（英語版）をインストールした後、別々にインポートすることができますSNOMEDリリース
119696,157,27,addonly
119697,158,27,住所録
119698,159,27,住所録
119699,160,27,住所録
119700,161,27,住所録
119701,162,27,この手順を実行する会社のアドレス帳のエントリ
119702,163,27,ディストリビューターのためのアドレス帳のエントリ
119703,164,27,ベンダーのためのアドレス帳のエントリ
119704,165,27,住所録タイプ
119705,166,27,住所ラベル
119706,167,27,住所１
119707,168,27,住所２
119708,169,27,宛先
119709,170,27,調整
119710,171,27,金額調整
119711,172,27,調整
119712,173,27,調整
119713,174,27,調整AMTの
119714,175,27,調整理由
119715,176,27,コー​​ドの調整値 
119716,177,27,調整
119717,178,27,アドリアマイシン調整
119718,179,27,管理者
119719,180,27,管理者のメールアドレス
119720,181,27,管理者宛
119721,182,27,管理者
119722,183,27,管理者
119723,184,27,管理日
119724,185,27,管理者のウェブサイト
119725,186,27,管理者
119726,187,27,管理者のウェブサイト
119727,188,27,管理者
119728,189,27,管理可能な事由
119729,190,27,管理日
119730,191,27,大人の体重のスクリーニングおよびフォローアップ
119731,192,27,大人の体重は、スクリーニングおよびフォローアップ（CQM）
119732,193,27,事前指示
119733,194,27,事前指示
119734,195,27,アドバンスディレクティブの警告
119735,196,27,高度な
119736,197,27,アドバイス
119737,198,27,遠く
119738,199,27,正常な影響を与える
119739,200,27,アフリカーンス語
119740,201,27,時間の通話の後
119741,202,27,パスワードは、塩なしにusersテーブルに格納されている古いパスワードメカニズムからの移行が完了した後に新たな方式による認証のみが可能なように、このフラグをfalseに設定する必要があります
119742,203,27,上記の設定を行った後、ブラウザに管理クライアント証明書をインポートし、Apacheサーバ（空のパスワード）を再起動します。
119743,204,27,PDFファイルを保存した後、エラーをチェックし、[ログの表示]をクリックします。
119744,205,27,テキストフ​​ァイル（複数可）を保存した後、エラーをチェックするために、[ログの表示]をクリックします。
119745,206,27,あなたのバッチを保存した後、エラーをチェックするために、[ログの表示]をクリックします。
119746,207,27,その後一致列を作成するために選択された患者ID、または0が表示されます。
119747,208,27,情報が正しく入力された後、[保存]ボタンをクリックします。
119748,209,27,ボタンをクリックしてアップロードした後「インポート」
119749,210,27,アフターケアプランニング
119750,211,27,再び
119751,212,27,年齢
119752,213,27,年齢
119753,214,27,年齢層
119754,215,27,年齢データが範囲外です
119755,216,27,年齢表示形式
119756,217,27,年齢表示型が異常です
119757,218,27,年齢上限が異常です
119758,219,27,下限の年齢
119759,220,27,年齢表示形式の変更
119760,221,27,年齢最大値
119761,222,27,年齢最小値
119762,223,27,年齢範囲
119763,224,27,エージング列：
119764,225,27,アカン語
119765,226,27,アルバニア語
119766,227,27,アルコール
119767,228,27,アルコールの消費
119768,229,27,飲酒歴
119769,230,27,アラート回数
119770,231,27,アラート
119771,232,27,アレウト族
119772,233,27,全て
119773,234,27,全て
119774,235,27,すべて（丁合いのフォーマットA）
119775,236,27,すべて（丁合いフォーマットB）
119776,237,27,すべて（累計）
119777,238,27,すべての自動メジャー計算（AMC）
119778,239,27,すべてのカテゴリ
119779,240,27,すべての臨床品質尺度（CQM）
119780,241,27,すべてのコード
119781,242,27,終日
119782,243,27,終日イベント
119783,244,27,検索と重複チェックを持つすべての人口統計フィールド、
119784,245,27,全ての施設
119785,246,27,すべての負傷/問題/課題
119786,247,27,全ての言語を許可
119787,248,27,すべての公式臨床品質尺度（CQM）メジャーグループ
119788,249,27,最初の名前のすべてまたは一部
119789,250,27,姓の全部または一部
119790,251,27,組織のすべてまたは一部
119791,252,27,全ての患者
119792,253,27,全てのプロダクト
119793,254,27,全てのプロバイダー
119794,255,27,全ての参照者及び陰性
119795,256,27,全てのトピック
119796,257,27,全てのユーザー
119797,258,27,アレルギー疾患
119798,259,27,アレルギー
119799,260,27,アレルギー
119800,261,27,アレルギー
119801,262,27,アレルギーのインポートは正常に行われました
119802,263,27,アレルギー問題リスト
119803,264,27,アレルギー反応
119804,265,27,割り当て
119805,266,27,許可
119806,267,27,メニューの選択肢として使用可能なすべての言語は、ログイン時に許可します。
119807,268,27,の診断ではなく、手順や料金を含む特許請求の範囲の作成を許可します。ほとんどのクリニックはこれをしたくない。
119808,269,27,許可するデバッグ言語
119809,270,27,許可されたメールアドレス
119810,271,27,メール送信を許可しますか？
119811,272,27,メールを許可しますか？
119812,273,27,出会い請求を許可
119813,274,27,医療情報交換を可能にする
119814,275,27,許可免疫情報の共有
119815,276,27,免疫レジストリ使用を許可
119816,277,27,メールメッセージを許可する
119817,278,27,患者のポータルを許可する
119818,279,27,SMS許可
119819,280,27,SMS（テキスト送信）の許可？
119820,281,27,追加したイベントを直ちに有効にしますか？
119821,282,27,留守電を許可しますか？
119822,283,27,ユーザーがグローバルイベントを公開できるように
119823,284,27,ユーザーが個人的なカレンダーを公開できるように
119824,285,27,留守電を許可
119825,286,27,許可済み
119826,287,27,許可された言語
119827,288,27,許可
119828,289,27,通院者に電子サインを許可
119829,290,27,E-署名個々のフォームを許可します
119830,291,27,メールの許可
119831,292,27,留守電の許可
119832,293,27,既に存在しています
119833,294,27,既に存在しています
119834,295,27,利用済みです。別の識別子を選択してください
119835,296,27,利用済みです。別のタイトルを選択してください
119836,297,27,別の住所
119837,298,27,変更する
119838,299,27,別の方法として、あなたはあなたの支払またはクリアリングハウスから入手した電子送金（X12 835）ファイルをアップロードする検索ページを使用することができます。 [参照]ボタンをクリックし、アップロードするファイルを選択してから、アップロードを実行すると、対応する請求書を表示するには検索をクリックすることでこれを行うことができます。この場合は、上記の他のパラメータが適用されず、無視されます。アップロードは、ファイルが保存されますが、まだその内容は処理されません - 下記のように別々に行われている。
119839,300,27,AM
119840,301,27,AMプログラム
119841,302,27,AMC
119842,303,27,AMCの追跡
119843,304,27,AMC-2011
119844,305,27,AMC-2014
119845,306,27,既存のノートを改正
119846,307,27,から改正
119847,308,27,改正ステータス
119848,309,27,改正
119849,310,27,のための改正
119850,311,27,アメリカ先住民
119851,312,27,アメリカインディアンまたはアラスカ先住民
119852,313,27,AMEX
119853,314,27,アムハラ語
119854,315,27,小計
119855,316,27,の投与量
119856,317,27,請求額
119857,318,27,過去の残高の金額
119858,319,27,今回の小計
119859,320,27,支払額
119860,321,27,小計
119861,322,27,AMT請求された
119862,323,27,開始日よりも後の終了日は、繰り返しイベントのために必要です！
119863,324,27,エラーがフォームに署名が発生しました
119864,325,27,OpenEMRウェブディレクトリツリーをダンプ中にエラーが発生しました
119865,326,27,phpGACLウェブディレクトリツリーをダンプ中にエラーが発生しました
119866,327,27,SQL-元帳のWebディレクトリツリーをダンプ中にエラーが発生しました
119867,328,27,不完全GCAC問題が作成され、リンクされている。誰かが後でそれを完了する必要があります。
119868,329,27,予期しないエラーが発生しました。
119869,330,27,大文字
119870,331,27,
119871,332,27,
119872,333,27,
119873,334,27,と 
119874,335,27,とすべての下位データ？このアクションは記録されます
119875,336,27,と修飾子
119876,337,27,および処理さ。
119877,338,27,及び Apache サーバーの再起動
119878,339,27,そしてその理由は、
119879,340,27,貧血
119880,341,27,足首
119881,342,27,足首+ヒール
119882,343,27,足首評価書式
119883,344,27,足首の問題
119884,345,27,強直性Sondlilitis
119885,346,27,強直性Spondlilitis
119886,347,27,食欲不振
119887,348,27,転記]ウィンドウで行うことができますもう一つは、二次の課金を要求している。あなたが保存する前にこのチェックボックスを選択した場合は、元の主張は再オープンし、課金ページにキューイングされ、そして次の請求の実行中に処理されますされます。
119888,349,27,アンティ
119889,350,27,肛門のNL、無直腸優しさ/質量
119890,351,27,不安
119891,352,27,
119892,353,27,カテゴリー
119893,354,27,目的のコードまたはその説明のいずれかの部分
119894,355,27,希望する専門のいずれかの部分
119895,356,27,薬物idまたは薬剤名のいずれかの部分
119896,357,27,免疫IDまたは免疫名のいずれかの部分
119897,358,27,"患者名の任意の部分、または「最後、最初の \""、または「XY \"""
119898,359,27,Anyother関連情報
119899,360,27,SMSゲートウェイのAPI鍵
119900,361,27,無呼吸
119901,362,27,外観
119902,363,27,外観
119903,364,27,このノートの追加
119904,365,27,既存ノートへの追加
119905,366,27,このノートの追加
119906,367,27,このノートの追加
119907,368,27,虫垂切除術
119908,369,27,虫垂切除術
119909,370,27,該当患者
119910,371,27,アプリケーション
119911,372,27,ログインページとメインウィンドウタイトルのアプリケーション名。
119912,373,27,アプリケーションレシーバーコード（GS03 - 空白ISA08を使用する場合）
119913,374,27,アプリケーション送信者コード（GS02）
119914,375,27,アプリケーション名
119915,376,27,バイタルフォームと成長チャートに適用されます
119916,377,27,バイタルフォームに適用されます
119917,378,27,唯一、これとすべての将来の発生に、またはすべての出現に現在のイベントへの変更を適用しますか？
119918,379,27,患部に適用されます
119919,380,27,皮膚に適用されます
119920,381,27,適用
119921,382,27,サイトへのパッチの適用
119922,383,27,任命
119923,384,27,予約日
119924,385,27,アポイントの表示スタイル
119925,386,27,予定のリマインダールール
119926,387,27,予定の状況
119927,388,27,予定のステータス
119928,389,27,内の選任
119929,390,27,選任/イベントの色
119930,391,27,予定
119931,392,27,予定（オプション書き込み）
119932,393,27,予定（書き込み、オプショナルwsome）
119933,394,27,予定との出会い
119934,395,27,予定レポート
119935,396,27,予定-出会いレポート
119936,397,27,承認する
119937,398,27,患者/クライアント - >インポート - >承認待ちから患者を承認
119938,399,27,到着
119939,400,27,
119940,401,27,正常に到着しました
119941,402,27,
119942,403,27,
119943,404,27,
119944,405,27,４月
119945,406,27,アラビア人
119946,407,27,アルゴン人
119947,408,27,アーカイブ
119948,409,27,アクセスコントロールグループ名は翻訳されましたか？
119949,410,27,予約カテゴリー名は翻訳されましたか？
119950,411,27,
119951,412,27,このタイプの課金は済みましたか？
119952,413,27,患者のノートタイトルは翻訳されましたか？
119953,414,27,
119954,415,27,
119955,416,27,本日の投函でよろしいですか？
119956,417,27,これらのイベントは完了しましたか？
119957,418,27,このフォームから完全に削除しても良いですか？
119958,419,27,本当に削除しますか？
119959,420,27,
119960,421,27,このイベントを本当に削除しますか？
119961,422,27,このアイテムをデータベースから本当に削除しますか？
119962,423,27,このノートを本当に削除しますか？
119963,424,27,これらのイベントを編集してもよろしいですか？
119964,425,27,これらのイベントを非表示設定しますか？
119965,426,27,再度送信しますか？
119966,427,27,イベントを再度閲覧しますか？
119967,428,27,
119968,429,27,
119969,430,27,
119970,431,27,
119971,432,27,
119972,433,27,
119973,434,27,腕
119974,435,27,アルメニア人
119975,436,27,不整脈
119976,437,27,関節炎
119977,438,27,
119978,439,27,
119979,440,27,
119980,441,27,
119981,442,27,
119982,443,27,アジア人
119983,444,27,アッサム語
119984,445,27,評価
119985,446,27,指定先
119986,447,27,介助
119987,448,27,喘息
119988,449,27,
119989,450,27,
119990,451,27,
119991,452,27,
119992,453,27,アスレチックチーム
119993,454,27,アスレチックチーム
119994,455,27,アスレチック/傷害
119995,456,27,
119996,457,27,
119997,458,27,
119998,459,27,
119999,460,27,注意
120000,461,27,
120001,462,27,
120002,463,27,
120003,464,27,
120004,465,27,
120005,466,27,
120006,467,27,
120007,468,27,
120008,469,27,
120009,470,27,
120010,471,27,
120011,472,27,８月
120012,473,27,８月
120013,474,27,認証
120014,475,27,認証/ノート
120015,476,27,権限グループ
120016,477,27,認証ステータス
120017,478,27,権限
120018,479,27,認証
120019,480,27,認証ー来院者
120020,481,27,認証ー来院者
120021,482,27,Authorize.net
120022,483,27,認証済み
120023,484,27,認証済みのみ
120024,485,27,自動送信
120025,486,27,来院者自動作成
120026,487,27,自動生成されました
120027,488,27,
120028,489,27,
120029,490,27,
120030,491,27,
120031,492,27,
120032,493,27,自動的
120033,494,27,
120034,495,27,
120035,496,27,自動保存
120036,497,27,利用可能なカテゴリ
120037,498,27,利用可能な時間帯
120038,499,27,利用可能なトラック
120039,500,27,アヴァル語
120040,501,27,
120041,502,27,アヴェスター語
120042,503,27,月平均
120043,504,27,
120044,505,27,
120045,506,27,
120046,507,27,
120047,508,27,腋窩
120048,509,27,アイマラ語
120049,510,27,アゼルバイジャン人
120050,511,27,
120051,512,27,戻る
120052,513,27,戻る
120053,514,27,８度前に戻る
120054,515,27,11度前に戻る
120055,516,27,5度前に戻る
120056,517,27,4度前に戻る
120057,518,27,9度前に戻る
120058,519,27,初回に戻る
120059,520,27,病状
120060,521,27,問題
120061,522,27,7度前に戻る
120062,523,27,6度前に戻る
120063,524,27,外科に戻る
120064,525,27,10度前に戻る
120065,526,27,3度前に戻る
120066,527,27,管理画面へ戻る
120067,528,27,来院者画面へ戻る
120068,529,27,患者画面へ戻る
120069,530,27,患者画面へ戻る
120070,531,27,ユーザーへ戻る
120071,532,27,ビューへ戻る
120072,533,27,12度前に戻る
120073,534,27,２度前に戻る
120074,535,27,バックグラウンドサービス
120075,536,27,バックアップ
120076,537,27,バックアップが作成されました。引き続きダウンロードします
120077,538,27,バックアップリスト
120078,539,27,
120079,540,27,
120080,541,27,
120081,542,27,
120082,543,27,対価
120083,544,27,対価
120084,545,27,対価
120085,546,27,対価
120086,547,27,対価期限
120087,548,27,
120088,549,27,
120089,550,27,バーコードラベル
120090,551,27,バーコードラベルタイプ
120091,552,27,
120092,553,27,
120093,554,27,
120094,555,27,バシキール語
120095,556,27,
120096,557,27,バッチ請求
120097,558,27,バッチコミュニケーションツール
120098,559,27,バッチ支払エントリ
120099,560,27,
120100,561,27,バッチ処理を開始しました。しばらく時間がかかる場合があります。
120101,562,27,バッチ結果
120102,563,27,
120103,564,27,
120104,565,27,従ってこのIDはありません
120105,566,27,開始日
120106,567,27,開始日
120107,568,27,サービス開始日 yyyy-mm-dd
120108,569,27,
120109,570,27,ベラルーシ人
120110,571,27,
120111,572,27,ベンガル人
120112,573,27,
120113,574,27,間
120114,575,27,
120115,576,27,ビハール語
120116,577,27,
120117,578,27,
120118,579,27,支払日
120119,580,27,
120120,581,27,
120121,582,27,支払
120122,583,27,
120123,584,27,
120124,585,27,
120125,586,27,
120126,587,27,
120127,588,27,
120128,589,27,
120129,590,27,
120130,591,27,
120131,592,27,
120132,593,27,
120133,594,27,
120134,595,27,
120135,596,27,
120136,597,27,
120137,598,27,支払状況
120138,599,27,
120139,600,27,
120140,601,27,
120141,602,27,誕生日
120142,603,27,
120143,604,27,
120144,605,27,黒
120145,606,27,
120146,607,27,黒人またはアフリカ系アメリカ人
120147,608,27,
120148,609,27,
120149,610,27,ブランクフォーム
120150,611,27,出血に関する異常
120151,612,27,不可視箇所
120152,613,27,
120153,614,27,制限済み
120154,615,27,血液
120155,616,27,血圧
120156,617,27,血圧
120157,618,27,鼻血
120158,619,27,
120159,620,27,
120160,621,27,
120161,622,27,BMI
120162,623,27,BMIステータス
120163,624,27,体部
120164,625,27,体側
120165,626,27,
120166,627,27,骨の圧痛：
120167,628,27,
120168,629,27,
120169,630,27,ボスニア人
120170,631,27,
120171,632,27,両耳
120172,633,27,両耳
120173,634,27,
120174,635,27,下マージン（PX）
120175,636,27,
120176,637,27,
120177,638,27,
120178,639,27,
120179,640,27,
120180,641,27,
120181,642,27,
120182,643,27,
120183,644,27,
120184,645,27,
120185,646,27,
120186,647,27,
120187,648,27,
120188,649,27,
120189,650,27,
120190,651,27,
120191,652,27,
120192,653,27,
120193,654,27,
120194,655,27,ブラジル系ポルトガル人
120195,656,27,胸
120196,657,27,乳房生検
120197,658,27,
120198,659,27,
120199,660,27,
120200,661,27,
120201,662,27,呼吸音
120202,663,27,ブルトン語
120203,664,27,骨折
120204,665,27,
120205,666,27,
120206,667,27,閲覧
120207,668,27,記録閲覧
120208,669,27,
120209,670,27,ブルガリア人
120210,671,27,
120211,672,27,
120212,673,27,
120213,674,27,
120214,675,27,職場の電話番号
120215,676,27,
120216,677,27,
120217,678,27,
120218,679,27,
120219,680,27,で
120220,681,27,で
120221,682,27,口で
120222,683,27,
120223,684,27,による:
120224,685,27,
120225,686,27,RFC5425 TLS syslog サーバーの許諾済みCA認証局
120226,687,27,キャッシュ有効時間 (秒指定)
120227,688,27,
120228,689,27,
120229,690,27,カレンダー
120230,691,27,カレンダー：閉店時間
120231,692,27,カレンダー：定期
120232,693,27,カレンダー画面
120233,694,27,カレンダー設定
120234,695,27,カレンダー：開業時間
120235,696,27,カレンダーUI
120236,697,27,カレンダー表示
120237,698,27,
120238,699,27,カテゴリー
120239,700,27,カンボジア人
120240,701,27,CAMOS
120241,702,27,取り消し
120242,703,27,取り消し変更
120243,704,27,キャンセル済み
120244,705,27,癌
120245,706,27,がん検診：大腸がん検診
120246,707,27,がん検診：マンモグラフィー
120247,708,27,がん検診：子宮がん検診
120248,709,27,
120249,710,27,
120250,711,27,
120251,712,27,
120252,713,27,
120253,714,27,
120254,715,27,
120255,716,27,
120256,717,27,
120257,718,27,作成できません
120258,719,27,ファイルを作成できません
120259,720,27,
120260,721,27,ファイルを削除できません
120261,722,27,
120262,723,27,見つかりません 
120263,724,27,指定ファイル名が見つかりません
120264,725,27,
120265,726,27,
120266,727,27,
120267,728,27,
120268,729,27,開けません 
120269,730,27,
120270,731,27,
120271,732,27,
120272,733,27,読み出しできません
120273,734,27,ディレクトリーが読めません
120274,735,27,
120275,736,27,大文字化
120276,737,27,すべて大文字化
120277,738,27,カプセル
120278,739,27,カード
120279,740,27,心臓カテーテル
120280,741,27,心エコー
120281,742,27,心血管
120282,743,27,軟骨/軟骨/ディスク損傷
120283,744,27,軟骨損傷
120284,745,27,
120285,746,27,現金
120286,747,27,現金
120287,748,27,
120288,749,27,提供者によって現金受取
120289,750,27,カタロニア語 - バレンシア
120290,751,27,白内障の手術
120291,752,27,白内障
120292,753,27,カテゴリー
120293,754,27,カテゴリー
120294,755,27,カテゴリー
120295,756,27,カテゴリー
120296,757,27,カテゴリー 
120297,758,27,カテゴリー詳細
120298,759,27,カテゴリー制限
120299,760,27,カテゴリー名
120300,761,27,カテゴリー名が空欄です
120301,762,27,カテゴリー/タイトル
120302,763,27,白人
120303,764,27,出会い/一次提供情報を印刷するために領収書を引き起こす
120304,765,27,CCRは承認
120305,766,27,CCR患者レビュー
120306,767,27,CCRレビューと承認
120307,768,27,CDR
120308,769,27,CDRは、処理優先を報告
120309,770,27,携帯電話
120310,771,27,携帯電話
120311,772,27,携帯電話番号
120312,773,27,携帯電話番号
120313,774,27,中央認証局
120314,775,27,中央南アメリカ人
120315,776,27,CA認証 .crt ファイルの指定先が空欄ではありません
120316,777,27,CA認証 .key ファイルの指定先が空欄ではありません
120317,778,27,RFC 5425 TLS syslog サーバーへ認証許諾中
120318,779,27,認証されたユーザー
120319,780,27,認証局
120320,781,27,チャモロ
120321,782,27,ChampUS
120322,783,27,ChampUSVA
120323,784,27,変更
120324,785,27,変更
120325,786,27,アクティビティの変更
120326,787,27,変更に失敗しました！ CouchDBは、エラーを接続する？
120327,788,27,ビジョンの変更
120328,789,27,ビジョンの変更
120329,790,27,パスワード変更
120330,791,27,変更済み
120331,792,27,変更された腸
120332,793,27,ドキュメントの為の患者IDの変更
120333,794,27,特徴
120334,795,27,残りの文字
120335,796,27,変更
120336,797,27,調整
120337,798,27,充電コード化
120338,799,27,課金
120339,800,27,チャート
120340,801,27,チャート活動
120341,802,27,チャートチェックイン/アウト活動報告
120342,803,27,チャートID
120343,804,27,チャートID:
120344,805,27,チャートラベル
120345,806,27,チャートの場所アクティビティ
120346,807,27,チャートノート
120347,808,27,チャート番号
120348,809,27,チャート保存場所
120349,810,27,チャートトラッカー
120350,811,27,チャートトラック
120351,812,27,チャートがチェックアウト
120352,813,27,アウトチャート
120353,814,27,チェチェン人
120354,815,27,確認
120355,816,27,確認
120356,817,27,すべて確認
120357,818,27,小計額の確認
120358,819,27,日付確認
120359,820,27,カスタム言語テーブルと翻訳の違いを確認してください。
120360,821,27,にチェックイン
120361,822,27,入力日確認
120362,823,27,グラフに項目を確認してください
120363,824,27,検査結果を確認してください
120364,825,27,チェックマークが見直しを示している
120365,826,27,確認番号
120366,827,27,確認場の具
120367,828,27,支払額確認
120368,829,27,これは暗号化されたファイルの場合はチェックボックスをオンにします
120369,830,27,あなたはプロバイダがデフォルトとちょうど彼らの自身のないことで、すべての予定を表示したい場合は、これを確認してください。
120370,831,27,この診断から問題を作成することを確認
120371,832,27,/ EOB日付を確認してください：
120372,833,27,チェック/ EOB番号：
120373,834,27,/参照番号を確認してください
120374,835,27,/参照番号を確認してください
120375,836,27,チェックボックスリスト
120376,837,27,チェックボックスリスト
120377,838,27,テキスト/ Wチェックボックス
120378,839,27,テキスト/ Wチェックボックス
120379,840,27,あなたが拒否し、HL7ファイルを削除する場合はチェックボックスは上記を示す。
120380,841,27,チェック
120381,842,27,チェックボックス=はい、空=なし
120382,843,27,ロックチェックボックスをチェックすると、この出会いの任意のフォーム上の任意のfuther編集を防ぐことができます。
120383,844,27,チェックアウト
120384,845,27,チェックサム
120385,846,27,胸
120386,847,27,チェストCTAB
120387,848,27,胸の痛み
120388,849,27,胸の痛み：
120389,850,27,胸の痛み
120390,851,27,CHG
120391,852,27,Chichewa- Chewa-ニャンジャ語
120392,853,27,主訴
120393,854,27,子供
120394,855,27,小児期の予防接種ステータス（CQM）
120395,856,27,寒気
120396,857,27,中国人
120397,858,27,簡体字
120398,859,27,繁体字
120399,860,27,カイロプラクティック
120400,861,27,選択肢
120401,862,27,胆嚢摘出術
120402,863,27,胆嚢摘出術
120403,864,27,Cholecystestomy
120404,865,27,選択
120405,866,27,セクションを選択して、その中の項目をクリックします。その後、他のセクションでは、関連する項目がハイライト表示さ​​れ、あなたが関係を追加および削除するために、そのセクションでクリックすることができます。
120406,867,27,抽出字句選択
120407,868,27,ダウンロードを選択するか、インラインで表示
120408,869,27,ファイル選択
120409,870,27,リストから選択
120410,871,27,レイアウト方向を選択してください
120411,872,27,リスト選択
120412,873,27,用紙サイズ
120413,874,27,PDF言語設定選択
120414,875,27,この出会いレポートの印刷形式を選択してください。
120415,876,27,慢性気管支炎
120416,877,27,慢性関節痛
120417,878,27,慢性腎臓病（CKD）
120418,879,27,慢性滑膜炎/胸水/関節痛/痛風
120419,880,27,慢性/再発
120420,881,27,チュバシュ
120421,882,27,肝硬変
120422,883,27,肝硬変
120423,884,27,市町村
120424,885,27,市町村名
120425,886,27,市県
120426,887,27,市県郵便番号
120427,888,27,市/県
120428,889,27,クレーム
120429,890,27,クレーム 
120430,891,27,クレーム状況
120431,892,27,クレームテストが実行を完了しました
120432,893,27,クレームタイプ
120433,894,27,クレームはファイルに生成されました
120434,895,27,クレームはファイルに生成されました 
120435,896,27,クレーム
120436,897,27,クラス分け
120437,898,27,クリア
120438,899,27,アクティブな患者をクリア
120439,900,27,すべてクリア
120440,901,27,クリアHL7データ
120441,902,27,明確な正当化
